customer_id,age,gender,education,marital_status,income,fashion_category,style_segment,purchase_frequency,avg_order_value,total_spend,last_purchase_date,website_visits,campaign_id,campaign_type,channel,campaign_cost,campaign_response,conversion_status,recency,frequency,monetary,rfm_score,customer_segment,engagement_score,product_category,season,budget,impressions,composite_score
CUST_0319,52,Male,Post Graduate,Married,47690,Ethnic Wear,Trendsetter,6,584.96,3509.76,2024-11-16,16,FCMP024,New Arrivals,Instagram,6800,1,0,45,6,3509.76,3.0,Low,51.99,Footwear,Wedding Season,7911,442515,0.7300195297855031
CUST_0320,27,Male,Post Graduate,Married,60720,Western Wear,Seasonal Shopper,10,661.92,6619.2,2024-11-10,27,FCMP014,New Arrivals,Influencer Marketing,6800,0,0,51,10,6619.2,3.67,Low,36.58,Footwear,Summer,20708,193714,0.6382908202702389
CUST_0321,18,Male,Post Graduate,Single,48692,Accessories,Seasonal Shopper,1,1296.36,1296.36,2024-11-03,1,FCMP027,New Arrivals,Email,6800,1,0,58,1,1296.36,2.0,Low,31.84,Winter Wear,Festive,13680,52711,0.3053593615748523
CUST_0322,24,Female,Graduate,Single,51188,Ethnic Wear,Essentials Buyer,10,905.13,9051.3,2024-09-20,27,FCMP015,New Arrivals,Google Ads,6800,1,0,102,10,9051.3,3.0,Mid,66.29,Ethnic Wear,Festive,31370,35151,0.4781830871799218
CUST_0323,29,Female,Post Graduate,Single,70418,Western Wear,Seasonal Shopper,4,480.25,1921.0,2024-09-13,15,FCMP029,Flash Sale,Google Ads,5200,0,0,109,4,1921.0,2.0,Low,20.27,Winter Wear,Regular,23343,204423,0.352051664523207
CUST_0324,51,Female,Graduate,Single,45071,Western Wear,Trendsetter,1,697.37,697.37,2024-12-28,2,FCMP047,Flash Sale,Influencer Marketing,5200,1,0,3,1,697.37,2.33,Low,40.17,Accessories,Festive,30199,132296,0.304960150934867
CUST_0325,30,Female,Post Graduate,Single,68962,Footwear,Seasonal Shopper,1,1250.94,1250.94,2024-11-16,8,FCMP002,Lookbook,Facebook Ads,8500,1,0,45,1,1250.94,2.0,Low,41.32,Ethnic Wear,Summer,5197,153121,0.6932533769212101
CUST_0326,28,Female,High School,Married,33291,Winter Wear,Essentials Buyer,3,200.0,600.0,2024-12-02,11,FCMP001,Lookbook,Google Ads,8500,0,0,29,3,600.0,2.67,Low,15.67,Accessories,Summer,45545,393616,0.4191338416862005
CUST_0327,25,Female,Post Graduate,Divorced,36949,Western Wear,Seasonal Shopper,1,200.0,200.0,2024-12-14,6,FCMP031,New Arrivals,Email,6800,0,0,17,1,200.0,2.33,Low,9.67,Footwear,Summer,28078,199426,0.5247961561741474
CUST_0328,23,Female,PhD,Single,69647,Western Wear,Trendsetter,1,1256.12,1256.12,2024-12-11,3,FCMP035,Flash Sale,Email,5200,1,1,20,1,1256.12,2.33,Low,35.43,Footwear,Winter,6802,233090,0.4209594906234262
CUST_0329,32,Female,Graduate,Single,53487,Accessories,Trendsetter,1,1232.63,1232.63,2024-12-07,9,FCMP049,Lookbook,Influencer Marketing,8500,1,0,24,1,1232.63,2.33,Low,43.2,Western Wear,Regular,21371,110272,0.5575867501743133
CUST_0330,35,Female,High School,Single,32426,Western Wear,Luxury Seeker,5,364.55,1822.75,2024-10-08,19,FCMP025,Lookbook,Instagram,8500,0,0,84,5,1822.75,2.33,Low,25.69,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0331,28,Male,Graduate,Single,34080,Western Wear,Seasonal Shopper,2,588.62,1177.24,2024-11-02,8,FCMP044,Lookbook,Influencer Marketing,8500,0,0,59,2,1177.24,2.33,Low,11.17,Accessories,Winter,21646,277186,0.5137088684456091
CUST_0332,32,Female,Graduate,Single,36561,Western Wear,Essentials Buyer,1,764.38,764.38,2024-12-13,1,FCMP041,Lookbook,Google Ads,8500,0,0,18,1,764.38,2.33,Low,2.91,Ethnic Wear,Winter,26918,139121,0.5845821008986098
CUST_0333,38,Female,High School,Married,33650,Ethnic Wear,Luxury Seeker,3,826.15,2478.45,2024-05-27,2,FCMP034,Flash Sale,Instagram,5200,1,0,218,3,2478.45,1.33,Low,32.8,Winter Wear,Winter,42504,320504,0.6507146195191259
CUST_0334,37,Female,Graduate,Married,40521,Ethnic Wear,Luxury Seeker,13,921.49,11979.37,2024-12-22,34,FCMP039,Flash Sale,Instagram,5200,1,1,9,13,11979.37,4.33,Mid,78.33,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0335,40,Female,Post Graduate,Married,61474,Footwear,Seasonal Shopper,8,1171.37,9370.96,2024-05-17,20,FCMP025,Flash Sale,Instagram,5200,1,1,228,8,9370.96,2.67,Mid,56.8,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0336,34,Female,High School,Single,23538,Western Wear,Essentials Buyer,1,200.0,200.0,2024-11-01,1,FCMP042,New Arrivals,Instagram,6800,0,1,60,1,200.0,1.67,Low,1.83,Winter Wear,Regular,25445,97505,0.5094334451140538
CUST_0337,30,Female,Graduate,Single,46717,Winter Wear,Luxury Seeker,6,1863.7,11182.2,2024-11-07,12,FCMP018,Flash Sale,Facebook Ads,5200,1,0,54,6,11182.2,3.67,Mid,46.55,Footwear,Festive,52011,24499,0.2463998366949203
CUST_0338,39,Female,High School,Married,34554,Western Wear,Essentials Buyer,1,200.0,200.0,2024-07-27,1,FCMP015,Lookbook,Google Ads,8500,1,1,157,1,200.0,1.0,Low,31.52,Ethnic Wear,Festive,31370,35151,0.4781830871799218
CUST_0339,28,Female,PhD,Single,85974,Footwear,Seasonal Shopper,6,1502.34,9014.04,2024-12-05,23,FCMP037,Lookbook,Email,8500,0,0,26,6,9014.04,3.67,Mid,31.78,Accessories,Regular,13120,263548,0.4068232667186156
CUST_0340,20,Female,Graduate,Single,36025,Footwear,Seasonal Shopper,7,200.0,1400.0,2024-12-22,19,FCMP046,New Arrivals,Instagram,6800,0,0,9,7,1400.0,3.33,Low,28.33,Accessories,Festive,36065,332252,0.3901301913549269
CUST_0341,38,Female,Post Graduate,Married,94304,Ethnic Wear,Seasonal Shopper,3,1151.69,3455.07,2024-12-08,1,FCMP008,Lookbook,Email,8500,0,1,23,3,3455.07,2.67,Low,2.58,Accessories,Regular,30184,311999,0.4402188990449158
CUST_0342,28,Female,Graduate,Single,43774,Footwear,Trendsetter,4,768.8,3075.2,2024-12-20,6,FCMP035,Lookbook,Email,8500,1,1,11,4,3075.2,3.0,Low,40.5,Footwear,Winter,6802,233090,0.4209594906234262
CUST_0343,36,Male,High School,Divorced,26924,Ethnic Wear,Essentials Buyer,4,249.81,999.24,2024-11-27,15,FCMP042,Flash Sale,Instagram,5200,0,0,34,4,999.24,2.67,Low,20.86,Winter Wear,Regular,25445,97505,0.5094334451140538
CUST_0344,33,Female,High School,Single,27195,Winter Wear,Essentials Buyer,4,200.0,800.0,2024-12-20,5,FCMP044,New Arrivals,Influencer Marketing,6800,1,0,11,4,800.0,3.0,Low,39.17,Accessories,Winter,21646,277186,0.5137088684456091
CUST_0345,38,Female,Post Graduate,Single,48649,Ethnic Wear,Luxury Seeker,4,1327.96,5311.84,2024-12-13,14,FCMP047,New Arrivals,Influencer Marketing,6800,0,0,18,4,5311.84,3.33,Low,20.25,Accessories,Festive,30199,132296,0.304960150934867
CUST_0346,36,Other,Graduate,Married,55634,Western Wear,Essentials Buyer,3,937.96,2813.88,2024-12-03,1,FCMP026,Flash Sale,Email,5200,0,0,28,3,2813.88,2.67,Low,2.37,Accessories,Winter,23227,398480,0.3004566295771733
CUST_0347,19,Female,Graduate,Married,46770,Ethnic Wear,Seasonal Shopper,1,200.0,200.0,2024-11-19,5,FCMP003,Flash Sale,Email,5200,1,0,42,1,200.0,2.0,Low,37.36,Accessories,Summer,28509,182688,0.5087543712573461
CUST_0348,45,Female,Post Graduate,Married,76744,Winter Wear,Trendsetter,1,644.03,644.03,2024-12-09,1,FCMP025,Flash Sale,Instagram,5200,1,0,22,1,644.03,2.33,Low,32.64,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0349,39,Female,PhD,Married,93230,Footwear,Luxury Seeker,3,1482.34,4447.02,2024-12-26,8,FCMP016,New Arrivals,Influencer Marketing,6800,1,1,5,3,4447.02,2.67,Low,45.67,Winter Wear,Winter,54811,464623,0.7185211737973205
CUST_0350,51,Male,Graduate,Divorced,56315,Footwear,Essentials Buyer,8,293.47,2347.76,2024-12-23,18,FCMP027,New Arrivals,Email,6800,0,0,8,8,2347.76,3.67,Low,27.33,Winter Wear,Festive,13680,52711,0.3053593615748523
CUST_0351,33,Male,Post Graduate,Married,43537,Ethnic Wear,Luxury Seeker,5,1175.86,5879.3,2024-11-04,14,FCMP008,Flash Sale,Email,5200,0,0,57,5,5879.3,3.0,Low,19.18,Accessories,Regular,30184,311999,0.4402188990449158
CUST_0352,26,Male,Graduate,Married,47941,Accessories,Trendsetter,1,1161.11,1161.11,2024-09-20,7,FCMP013,Flash Sale,Facebook Ads,5200,0,0,102,1,1161.11,1.33,Low,9.62,Winter Wear,Regular,56663,400002,0.4463495100494757
CUST_0353,20,Female,Post Graduate,Married,69440,Ethnic Wear,Seasonal Shopper,4,847.1,3388.4,2024-12-22,3,FCMP011,Lookbook,Google Ads,8500,1,0,9,4,3388.4,3.0,Low,37.0,Ethnic Wear,Festive,25666,194088,0.3603659868250557
CUST_0354,38,Female,High School,Single,31110,Winter Wear,Luxury Seeker,3,1145.27,3435.81,2024-12-30,5,FCMP042,Flash Sale,Instagram,5200,1,0,1,3,3435.81,2.67,Low,51.67,Winter Wear,Regular,25445,97505,0.5094334451140538
CUST_0355,46,Male,Graduate,Single,47921,Ethnic Wear,Seasonal Shopper,4,477.56,1910.24,2024-12-06,5,FCMP039,Lookbook,Instagram,8500,1,0,25,4,1910.24,3.0,Low,37.82,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0356,38,Male,Graduate,Divorced,40663,Ethnic Wear,Trendsetter,1,1105.36,1105.36,2024-12-18,2,FCMP037,Lookbook,Email,8500,1,0,13,1,1105.36,2.33,Low,34.81,Accessories,Regular,13120,263548,0.4068232667186156
CUST_0357,43,Female,Graduate,Married,34548,Ethnic Wear,Seasonal Shopper,1,1012.53,1012.53,2024-12-16,6,FCMP024,New Arrivals,Instagram,6800,0,0,15,1,1012.53,2.33,Low,9.88,Footwear,Wedding Season,7911,442515,0.7300195297855031
CUST_0358,25,Male,High School,Married,25321,Footwear,Seasonal Shopper,10,644.21,6442.1,2024-12-19,38,FCMP031,Lookbook,Email,8500,1,0,12,10,6442.1,4.0,Low,82.97,Footwear,Summer,28078,199426,0.5247961561741474
CUST_0359,35,Male,Post Graduate,Married,67619,Footwear,Essentials Buyer,1,670.97,670.97,2024-11-23,3,FCMP022,New Arrivals,Facebook Ads,6800,0,0,38,1,670.97,2.0,Low,4.77,Accessories,Summer,46106,341184,0.3285125209656627
CUST_0360,34,Female,Post Graduate,Married,74831,Ethnic Wear,Seasonal Shopper,8,1628.0,13024.0,2024-12-08,22,FCMP027,New Arrivals,Email,6800,1,1,23,8,13024.0,4.33,Mid,60.58,Winter Wear,Festive,13680,52711,0.3053593615748523
CUST_0361,18,Female,Graduate,Single,43826,Accessories,Seasonal Shopper,2,941.08,1882.16,2024-12-21,5,FCMP014,New Arrivals,Influencer Marketing,6800,1,0,10,2,1882.16,2.67,Low,39.39,Footwear,Summer,20708,193714,0.6382908202702389
CUST_0362,28,Female,High School,Married,28250,Western Wear,Seasonal Shopper,1,200.0,200.0,2024-11-16,3,FCMP007,New Arrivals,Email,6800,1,0,45,1,200.0,2.0,Low,34.65,Footwear,Wedding Season,27671,137796,0.5487960916598252
CUST_0363,33,Female,Graduate,Divorced,48380,Footwear,Essentials Buyer,1,616.28,616.28,2024-04-06,3,FCMP003,New Arrivals,Email,6800,0,0,269,1,616.28,1.0,Low,4.11,Accessories,Summer,28509,182688,0.5087543712573461
CUST_0364,18,Male,Graduate,Divorced,38691,Western Wear,Trendsetter,2,200.0,400.0,2024-11-17,3,FCMP009,Lookbook,Email,8500,0,0,44,2,400.0,2.33,Low,4.67,Footwear,Summer,32848,212506,0.5342013999162889
CUST_0365,25,Female,Post Graduate,Single,52195,Western Wear,Trendsetter,2,984.46,1968.92,2024-12-20,5,FCMP048,Flash Sale,Facebook Ads,5200,1,1,11,2,1968.92,2.67,Low,39.17,Footwear,Summer,46976,114179,0.0205704556299331
CUST_0366,26,Female,Graduate,Divorced,43887,Footwear,Seasonal Shopper,5,1152.95,5764.75,2024-12-08,12,FCMP016,New Arrivals,Influencer Marketing,6800,1,0,23,5,5764.75,3.33,Low,47.25,Winter Wear,Winter,54811,464623,0.7185211737973205
CUST_0367,32,Male,Post Graduate,Single,81854,Ethnic Wear,Seasonal Shopper,10,1131.58,11315.8,2024-10-21,36,FCMP013,New Arrivals,Facebook Ads,6800,1,0,71,10,11315.8,3.67,Mid,78.42,Winter Wear,Regular,56663,400002,0.4463495100494757
CUST_0368,46,Male,Post Graduate,Divorced,63191,Ethnic Wear,Seasonal Shopper,1,200.0,200.0,2024-09-28,8,FCMP036,New Arrivals,Facebook Ads,6800,1,1,94,1,200.0,1.33,Low,40.98,Footwear,Wedding Season,13155,153272,0.2002272403232158
CUST_0369,27,Male,Graduate,Married,52543,Winter Wear,Luxury Seeker,2,1015.98,2031.96,2024-12-16,5,FCMP039,New Arrivals,Instagram,6800,1,1,15,2,2031.96,2.67,Low,38.54,Western Wear,Summer,52025,198047,0.3942847492055126
CUST_0370,36,Male,Graduate,Divorced,43583,Winter Wear,Seasonal Shopper,1,200.0,200.0,2024-12-12,1,FCMP046,New Arrivals,Instagram,6800,1,1,19,1,200.0,2.33,Low,32.83,Accessories,Festive,36065,332252,0.3901301913549269
CUST_0371,43,Other,High School,Single,31294,Western Wear,Trendsetter,3,200.0,600.0,2024-12-30,16,FCMP025,Flash Sale,Instagram,5200,1,0,1,3,600.0,2.67,Low,66.33,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0372,43,Female,Graduate,Single,25346,Western Wear,Luxury Seeker,7,819.01,5733.07,2024-12-29,20,FCMP025,Flash Sale,Instagram,5200,1,1,2,7,5733.07,3.67,Low,66.67,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0373,18,Male,Graduate,Married,49897,Footwear,Seasonal Shopper,7,200.0,1400.0,2024-11-03,12,FCMP046,Lookbook,Instagram,8500,0,0,58,7,1400.0,3.0,Low,16.51,Accessories,Festive,36065,332252,0.3901301913549269
CUST_0374,29,Female,PhD,Divorced,74058,Western Wear,Seasonal Shopper,2,1009.34,2018.68,2024-08-29,10,FCMP030,New Arrivals,Google Ads,6800,0,0,124,2,2018.68,1.33,Low,13.57,Winter Wear,Summer,10759,474483,0.2093750615108645
CUST_0375,49,Female,Post Graduate,Single,69089,Ethnic Wear,Seasonal Shopper,4,200.0,800.0,2024-12-23,15,FCMP046,Flash Sale,Instagram,5200,1,1,8,4,800.0,3.0,Low,53.33,Accessories,Festive,36065,332252,0.3901301913549269
CUST_0376,31,Female,High School,Single,27256,Ethnic Wear,Luxury Seeker,4,1103.38,4413.52,2024-12-23,9,FCMP044,Lookbook,Influencer Marketing,8500,0,1,8,4,4413.52,3.0,Low,15.33,Accessories,Winter,21646,277186,0.5137088684456091
CUST_0377,31,Male,Graduate,Married,43560,Accessories,Essentials Buyer,2,323.72,647.44,2024-12-18,1,FCMP010,New Arrivals,Facebook Ads,6800,1,1,13,2,647.44,2.67,Low,33.48,Footwear,Festive,47107,485910,0.3909447397565234
CUST_0378,40,Female,Post Graduate,Single,80250,Footwear,Luxury Seeker,5,1341.86,6709.3,2024-12-18,13,FCMP025,Lookbook,Instagram,8500,0,0,13,5,6709.3,3.33,Low,19.48,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0379,38,Other,PhD,Married,77693,Ethnic Wear,Trendsetter,1,982.03,982.03,2024-12-20,1,FCMP036,New Arrivals,Facebook Ads,6800,1,1,11,1,982.03,2.33,Low,33.83,Footwear,Wedding Season,13155,153272,0.2002272403232158
CUST_0380,31,Female,Graduate,Single,28847,Western Wear,Essentials Buyer,3,256.55,769.65,2024-11-15,15,FCMP047,Lookbook,Influencer Marketing,8500,1,0,46,3,769.65,2.33,Low,50.64,Accessories,Festive,30199,132296,0.304960150934867
CUST_0381,24,Female,Post Graduate,Single,67377,Western Wear,Luxury Seeker,2,2097.96,4195.92,2024-10-17,2,FCMP025,Lookbook,Instagram,8500,1,1,75,2,4195.92,2.0,Low,33.06,Ethnic Wear,Wedding Season,6734,163946,0.4475215460051547
CUST_0382,26,Male,Graduate,Married,35926,Accessories,Trendsetter,6,924.12,5544.72,2024-11-04,14,FCMP023,Lookbook,Google Ads,8500,1,1,57,6,5544.72,3.33,Low,49.18,Winter Wear,Winter,16411,294327,0.329960533603584
CUST_0383,26,Female,High School,Single,31689,Ethnic Wear,Seasonal Shopper,1,200.0,200.0,2024-12-20,4,FCMP012,Lookbook,Email,8500,0,1,11,1,200.0,2.33,Low,7.83,Footwear,Summer,49357,289544,0.6105954724263182
CUST_0384,42,Female,Post Graduate,Single,52402,Ethnic Wear,Seasonal Shopper,3,938.72,2816.16,2024-06-18,13,FCMP004,Lookbook,Facebook Ads,8500,1,0,196,3,2816.16,1.33,Low,47.49,Western Wear,Summer,39698,385871,0.4079902044032516
CUST_0385,18,Female,Graduate,Married,37513,Accessories,Seasonal Shopper,2,781.61,1563.22,2024-11-24,6,FCMP043,Flash Sale,Google Ads,5200,0,0,37,2,1563.22,2.33,Low,8.79,Accessories,Wedding Season,35306,22869,0.2788986654987028
CUST_0386,18,Male,Post Graduate,Single,59726,Ethnic Wear,Seasonal Shopper,2,205.18,410.36,2024-09-04,5,FCMP005,New Arrivals,Facebook Ads,6800,1,0,118,2,410.36,1.67,Low,36.92,Ethnic Wear,Festive,49542,395037,0.4103699687504942
CUST_0387,37,Female,Graduate,Married,42571,Footwear,Essentials Buyer,4,200.0,800.0,2024-11-28,20,FCMP044,New Arrivals,Influencer Marketing,6800,0,0,33,4,800.0,2.67,Low,27.55,Accessories,Winter,21646,277186,0.5137088684456091
CUST_0388,18,Female,Graduate,Married,44938,Western Wear,Essentials Buyer,1,355.06,355.06,2024-12-03,7,FCMP046,New Arrivals,Instagram,6800,0,0,28,1,355.06,2.33,Low,10.37,Accessories,Festive,36065,332252,0.3901301913549269
CUST_0389,38,Male,Graduate,Married,55575,Ethnic Wear,Seasonal Shopper,1,325.7,325.7,2024-08-25,1,FCMP029,Flash Sale,Google Ads,5200,0,0,128,1,325.7,1.0,Low,1.57,Winter Wear,Regular,23343,204423,0.352051664523207
CUST_0390,38,Female,Post Graduate,Single,66397,Western Wear,Seasonal Shopper,7,1379.94,9659.58,2024-03-22,25,FCMP004,New Arrivals,Facebook Ads,6800,0,0,284,7,9659.58,2.33,Mid,33.44,Western Wear,Summer,39698,385871,0.4079902044032516
CUST_0391,36,Other,Graduate,Single,53682,Accessories,Luxury Seeker,10,942.93,9429.3,2024-12-11,29,FCMP036,Flash Sale,Facebook Ads,5200,1,1,20,10,9429.3,4.0,Mid,70.1,Footwear,Wedding Season,13155,153272,0.2002272403232158
CUST_0392,30,Female,Post Graduate,Divorced,78333,Winter Wear,Seasonal Shopper,3,705.66,2116.98,2024-12-12,1,FCMP047,Lookbook,Influencer Marketing,8500,0,0,19,3,2116.98,2.67,Low,2.83,Accessories,Festive,30199,132296,0.304960150934867
CUST_0393,30,Female,Post Graduate,Single,59503,Accessories,Trendsetter,6,1368.35,8210.1,2024-11-01,17,FCMP045,Flash Sale,Influencer Marketing,5200,1,0,60,6,8210.1,3.0,Mid,53.16,Accessories,Wedding Season,51843,474351,0.2268313698632377
CUST_0394,28,Female,Graduate,Single,49051,Western Wear,Seasonal Shopper,4,1515.44,6061.76,2024-11-17,13,FCMP033,Lookbook,Google Ads,8500,0,0,44,4,6061.76,3.0,Low,18.0,Accessories,Summer,16111,153629,0.3646092614435514
CUST_0395,20,Female,High School,Single,29688,Footwear,Luxury Seeker,3,670.17,2010.51,2024-12-26,4,FCMP016,New Arrivals,Influencer Marketing,6800,0,0,5,3,2010.51,2.67,Low,10.33,Winter Wear,Winter,54811,464623,0.7185211737973205
CUST_0396,18,Female,High School,Married,31336,Ethnic Wear,Essentials Buyer,6,494.56,2967.36,2024-11-09,19,FCMP002,Lookbook,Facebook Ads,8500,1,1,52,6,2967.36,3.0,Low,55.9,Ethnic Wear,Summer,5197,153121,0.6932533769212101
CUST_0397,21,Female,High School,Married,30347,Western Wear,Seasonal Shopper,7,410.49,2873.43,2024-10-18,18,FCMP048,Flash Sale,Facebook Ads,5200,0,0,74,7,2873.43,2.67,Low,24.4,Footwear,Summer,46976,114179,0.0205704556299331
CUST_0398,19,Male,PhD,Single,97555,Winter Wear,Trendsetter,7,1241.63,8691.41,2024-11-18,23,FCMP040,Lookbook,Influencer Marketing,8500,0,0,43,7,8691.41,3.33,Mid,31.35,Winter Wear,Festive,52254,303501,0.4282224152130804
CUST_0399,32,Male,Post Graduate,Single,83979,Ethnic Wear,Seasonal Shopper,10,200.0,2000.0,2024-10-12,33,FCMP043,Flash Sale,Google Ads,5200,1,0,80,10,2000.0,3.0,Low,74.37,Accessories,Wedding Season,35306,22869,0.2788986654987028
CUST_0400,23,Female,Graduate,Single,34044,Ethnic Wear,Seasonal Shopper,9,563.19,5068.71,2024-12-20,21,FCMP017,Flash Sale,Google Ads,5200,0,0,11,9,5068.71,4.0,Low,30.5,Western Wear,Wedding Season,7811,86690,0.3603955804460079
CUST_0401,25,Female,Post Graduate,Single,64346,Ethnic Wear,Seasonal Shopper,3,622.74,1868.22,2024-12-04,5,FCMP034,Lookbook,Instagram,8500,1,1,27,3,1868.22,2.67,Low,37.74,Winter Wear,Winter,42504,320504,0.6507146195191259
CUST_0402,44,Male,Graduate,Married,34784,Ethnic Wear,Essentials Buyer,2,229.2,458.4,2024-09-23,3,FCMP038,New Arrivals,Facebook Ads,6800,1,0,99,2,458.4,1.67,Low,34.3,Western Wear,Summer,44384,481713,0.5599023198009292
CUST_0403,49,Female,Graduate,Single,42201,Ethnic Wear,Essentials Buyer,1,354.68,354.68,2024-12-10,3,FCMP003,Lookbook,Email,8500,1,0,21,1,354.68,2.33,Low,35.36,Accessories,Summer,28509,182688,0.5087543712573461
CUST_0404,35,Female,Graduate,Single,49732,Footwear,Seasonal Shopper,1,357.89,357.89,2024-12-14,1,FCMP038,Flash Sale,Facebook Ads,5200,1,1,17,1,357.89,2.33,Low,33.0,Western Wear,Summer,44384,481713,0.5599023198009292
CUST_0405,34,Female,Graduate,Married,42530,Western Wear,Luxury Seeker,1,958.18,958.18,2024-09-13,1,FCMP028,Flash Sale,Influencer Marketing,5200,1,0,109,1,958.18,1.33,Low,31.61,Accessories,Summer,24360,287683,0.595027924205977
CUST_0406,47,Male,Graduate,Single,38236,Winter Wear,Essentials Buyer,1,200.0,200.0,2024-12-27,1,FCMP004,Lookbook,Facebook Ads,8500,0,0,4,1,200.0,2.33,Low,7.33,Western Wear,Summer,39698,385871,0.4079902044032516
CUST_0407,21,Male,High School,Divorced,37175,Accessories,Trendsetter,1,1085.03,1085.03,2024-10-23,6,FCMP044,Flash Sale,Influencer Marketing,5200,1,0,69,1,1085.03,1.67,Low,38.43,Accessories,Winter,21646,277186,0.5137088684456091
CUST_0408,33,Male,Graduate,Married,45310,Western Wear,Trendsetter,2,763.98,1527.96,2024-12-03,6,FCMP034,Flash Sale,Instagram,5200,0,0,28,2,1527.96,2.67,Low,9.03,Winter Wear,Winter,42504,320504,0.6507146195191259
CUST_0409,23,Female,Post Graduate,Single,74784,Western Wear,Trendsetter,1,1028.56,1028.56,2024-12-21,4,FCMP036,New Arrivals,Facebook Ads,6800,1,0,10,1,1028.56,2.33,Low,38.06,Footwear,Wedding Season,13155,153272,0.2002272403232158
CUST_0410,40,Female,Graduate,Single,55067,Western Wear,Trendsetter,1,390.56,390.56,2024-11-29,12,FCMP042,Flash Sale,Instagram,5200,0,0,32,1,390.56,2.0,Low,16.91,Winter Wear,Regular,25445,97505,0.5094334451140538
CUST_0411,28,Male,PhD,Single,90775,Footwear,Seasonal Shopper,3,1032.5,3097.5,2024-11-21,6,FCMP040,New Arrivals,Influencer Marketing,6800,0,0,40,3,3097.5,2.33,Low,8.73,Winter Wear,Festive,52254,303501,0.4282224152130804
CUST_0412,18,Female,Graduate,Single,44520,Western Wear,Seasonal Shopper,3,806.41,2419.23,2024-10-20,9,FCMP004,Flash Sale,Facebook Ads,5200,1,0,72,3,2419.23,2.0,Low,42.41,Western Wear,Summer,39698,385871,0.4079902044032516
CUST_0413,25,Female,Graduate,Single,46652,Footwear,Seasonal Shopper,13,1390.06,18070.78,2024-11-26,41,FCMP005,New Arrivals,Facebook Ads,6800,0,0,35,13,18070.78,4.33,Mid,55.5,Ethnic Wear,Festive,49542,395037,0.4103699687504942
CUST_0414,20,Female,Graduate,Single,43612,Western Wear,Seasonal Shopper,11,214.34,2357.74,2024-11-29,39,FCMP031,New Arrivals,Email,6800,1,0,32,11,2357.74,3.33,Low,82.91,Footwear,Summer,28078,199426,0.5247961561741474
CUST_0415,44,Female,Graduate,Single,51989,Footwear,Essentials Buyer,2,746.83,1493.66,2024-11-11,8,FCMP009,New Arrivals,Email,6800,0,0,50,2,1493.66,2.33,Low,11.25,Footwear,Summer,32848,212506,0.5342013999162889
CUST_0416,31,Female,Graduate,Married,42166,Western Wear,Essentials Buyer,1,200.0,200.0,2024-12-08,1,FCMP028,Flash Sale,Influencer Marketing,5200,0,0,23,1,200.0,2.33,Low,2.58,Accessories,Summer,24360,287683,0.595027924205977
CUST_0417,22,Male,Graduate,Divorced,53629,Western Wear,Seasonal Shopper,16,1089.23,17427.68,2024-12-30,51,FCMP047,Lookbook,Influencer Marketing,8500,1,1,1,16,17427.68,4.67,Mid,100.0,Accessories,Festive,30199,132296,0.304960150934867
CUST_0418,37,Female,Graduate,Divorced,49681,Winter Wear,Seasonal Shopper,1,631.71,631.71,2024-11-09,1,FCMP044,Flash Sale,Influencer Marketing,5200,0,0,52,1,631.71,2.0,Low,1.9,Accessories,Winter,21646,277186,0.5137088684456091
CUST_0419,37,Female,Post Graduate,Single,58505,Accessories,Trendsetter,4,1065.22,4260.88,2024-12-17,11,FCMP043,Flash Sale,Google Ads,5200,1,0,14,4,4260.88,3.0,Low,46.67,Accessories,Wedding Season,35306,22869,0.2788986654987028
CUST_0420,38,Male,Post Graduate,Married,66308,Ethnic Wear,Luxury Seeker,10,1774.69,17746.9,2024-11-12,32,FCMP023,Lookbook,Google Ads,8500,1,0,49,10,17746.9,4.33,Mid,73.27,Winter Wear,Winter,16411,294327,0.329960533603584
CUST_0421,35,Female,High School,Divorced,23152,Winter Wear,Essentials Buyer,1,670.43,670.43,2024-11-22,5,FCMP029,New Arrivals,Google Ads,6800,1,0,39,1,670.43,2.0,Low,37.42,Winter Wear,Regular,23343,204423,0.352051664523207
CUST_0422,32,Female,Graduate,Married,48359,Footwear,Essentials Buyer,7,200.0,1400.0,2024-12-31,16,FCMP043,Lookbook,Google Ads,8500,1,1,0,7,1400.0,3.33,Low,81.33,Accessories,Wedding Season,35306,22869,0.2788986654987028
CUST_0423,27,Male,Graduate,Single,47389,Winter Wear,Essentials Buyer,1,200.0,200.0,2024-10-28,1,FCMP019,Flash Sale,Instagram,5200,1,0,64,1,200.0,1.67,Low,31.79,Ethnic Wear,Summer,11546,26295,0.1984464395324873
CUST_0424,30,Female,High School,Married,22812,Accessories,Trendsetter,3,614.1,1842.3,2024-11-27,9,FCMP008,Flash Sale,Email,5200,0,0,34,3,1842.3,2.33,Low,12.86,Accessories,Regular,30184,311999,0.4402188990449158
